tenure,MonthlyCharges,TotalCharges,Churn,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Log_TotalCharges,Tenure_Charges
8,20.05,163.6,0,True,False,False,False,False,True,5.103518288242969,20.45
26,83.95,2254.2,1,True,False,False,False,True,False,7.720993939799903,86.69999999999999
2,79.45,145.15,0,True,False,False,False,True,False,4.984633491557255,72.575
67,116.2,7752.3,1,True,False,True,True,False,False,8.955873838169165,115.70597014925373
71,93.7,6585.35,1,True,False,True,False,False,False,8.79275460455494,92.75140845070423
59,79.85,4786.1,0,True,True,False,True,False,False,8.473680079084492,81.12033898305086
39,100.0,3835.55,0,True,True,False,False,True,False,8.252328804244902,98.3474358974359
21,19.6,397.0,0,True,False,True,False,False,True,5.986452005284438,18.904761904761905
1,19.7,19.7,1,True,False,False,False,False,True,3.0301337002713233,19.7
48,20.2,1027.25,0,True,False,True,False,False,False,6.935613607110533,21.401041666666668
31,50.4,1580.1,0,False,True,False,True,False,False,7.365876086316099,50.97096774193548
64,113.35,7222.75,0,True,True,False,False,True,False,8.885129487631987,112.85546875
46,80.0,3769.7,0,True,False,False,False,False,False,8.2350159395989,81.95
52,80.95,4233.95,0,True,False,True,False,False,False,8.351126800641016,81.42211538461538
67,24.9,1680.25,0,True,False,True,False,False,True,7.427292843350149,25.078358208955223
67,54.9,3725.5,0,True,False,False,False,True,False,8.223224734321748,55.6044776119403
5,75.55,413.65,1,True,False,False,False,True,False,6.027434790897213,82.72999999999999
71,109.25,7707.7,0,True,False,True,False,True,False,8.950104840148782,108.55915492957746
9,77.65,714.15,1,True,False,False,False,False,False,6.572492310900909,79.35
26,95.0,2497.2,1,True,False,False,False,True,False,7.823325751531809,96.04615384615384
71,116.3,8309.55,0,True,True,False,False,False,False,9.025281070978235,117.03591549295774
32,19.9,601.55,0,True,False,False,False,False,False,6.401170649473401,18.7984375
2,70.35,139.25,0,True,False,False,False,True,False,4.943426544402806,69.625
71,25.6,1888.25,0,True,False,True,True,False,False,7.543935203900829,26.595070422535212
60,44.45,2773.9,0,False,True,False,False,True,False,7.928369989495185,46.23166666666667
55,100.15,5409.75,0,True,True,False,False,True,False,8.596142994394638,98.35909090909091
54,105.4,5643.4,1,True,True,False,True,False,False,8.638419182183606,104.5074074074074
2,95.85,197.7,1,True,False,False,False,True,False,5.291796149557771,98.85
6,73.85,401.3,0,True,False,False,False,False,True,5.997198078955742,66.88333333333334
48,70.1,3238.4,0,True,False,True,True,False,False,8.083143406452296,67.46666666666667
63,25.25,1573.05,0,True,False,True,False,False,True,7.361407194673576,24.96904761904762
1,79.15,79.15,1,True,False,False,False,True,False,4.383899879055562,79.15
12,21.05,235.8,0,True,False,False,True,False,False,5.46721590300985,19.650000000000002
54,24.95,1364.75,0,False,False,False,False,False,False,7.219459007275827,25.27314814814815
30,64.5,1985.15,0,True,True,False,False,True,False,7.5939533704538755,66.17166666666667
30,19.65,655.85,1,True,False,False,False,False,False,6.487455681915517,21.861666666666668
4,79.0,303.15,1,True,False,False,False,True,False,5.717521000766714,75.7875
40,105.95,4335.2,0,True,True,False,True,False,False,8.374753667516991,108.38
9,75.85,647.5,0,True,False,False,False,True,False,6.474662003756499,71.94444444444444
17,91.85,1574.45,1,True,False,False,False,True,False,7.362296224736894,92.61470588235295
62,43.6,2748.7,0,False,False,True,True,False,False,7.91924709380068,44.33387096774193
28,91.25,2483.65,0,True,True,False,False,False,False,7.817887083540708,88.70178571428572
70,89.75,6367.2,0,True,False,True,True,False,False,8.759072134066205,90.96
46,104.4,4904.2,0,True,False,True,False,False,False,8.498051145887871,106.61304347826086
23,90.15,2044.95,0,True,False,False,False,False,True,7.623617508285297,88.9108695652174
47,40.3,1794.8,0,False,True,False,False,True,False,7.493205884086708,38.18723404255319
68,105.25,7173.15,0,True,False,True,False,False,False,8.878239566711109,105.4875
60,106.0,6441.4,1,True,True,False,False,True,False,8.770656420481336,107.35666666666665
67,104.0,7039.05,0,True,False,True,False,True,False,8.859370551399595,105.06044776119403
14,69.65,921.4,0,True,False,False,False,True,False,6.826978968954849,65.81428571428572
57,74.3,4018.35,0,True,False,False,False,True,False,8.298875476997292,70.49736842105263
55,100.9,5448.6,0,True,True,False,False,False,True,8.60329749046837,99.06545454545456
1,20.25,20.25,0,True,False,False,False,False,True,3.056356895370426,20.25
1,49.9,49.9,1,True,False,False,False,False,True,3.929862923556477,49.9
23,96.9,2085.45,0,True,False,False,True,False,False,7.6432193361691105,90.67173913043477
13,100.35,1358.85,1,True,False,False,False,True,False,7.215129678529607,104.52692307692307
47,104.1,5135.15,0,True,False,False,False,True,False,8.544059050550798,109.25851063829786
38,20.1,730.1,0,True,True,False,False,False,True,6.59455024929927,19.21315789473684
38,74.95,2869.85,1,True,False,False,False,False,False,7.962363432152192,75.52236842105263
2,56.55,118.25,0,True,False,False,True,False,False,4.781222129768451,59.125
1,49.25,49.25,1,True,False,False,True,False,False,3.917010546939185,49.25
15,68.6,1108.6,0,True,False,False,False,False,False,7.0117548690006215,73.90666666666667
26,69.05,1815.65,0,True,False,False,True,False,False,7.504749424635169,69.83269230769231
35,19.7,730.4,0,True,False,True,True,False,False,6.594960505715281,20.86857142857143
3,20.05,75.45,0,True,False,False,False,False,True,4.336636932375072,25.150000000000002
50,103.7,5071.05,1,True,False,False,False,True,False,8.531500354112636,101.421
42,94.4,4014.6,0,True,False,False,False,True,False,8.297942054817371,95.58571428571429
10,54.95,568.85,0,True,False,False,True,False,False,6.3453731683017445,56.885000000000005
61,93.7,5860.7,0,True,True,False,False,False,False,8.676194942888575,96.07704918032786
68,110.25,7279.35,0,True,False,True,True,False,False,8.89293421695815,107.04926470588236
10,98.9,1064.95,0,True,True,False,False,True,False,6.9716216993105515,106.495
65,89.75,5769.6,1,True,True,False,False,True,False,8.660531340231143,88.76307692307692
72,80.45,5886.85,0,True,False,True,False,False,False,8.680646184540727,81.76180555555555
55,79.4,4238.45,0,True,False,False,False,True,False,8.352188822830897,77.06272727272727
1,20.3,20.3,1,True,False,False,False,False,True,3.0587070727153796,20.3
7,62.8,418.3,0,True,False,False,False,False,False,6.038586654176717,59.75714285714286
2,74.9,136.05,0,True,False,False,False,False,True,4.920345822748795,68.025
9,74.85,708.2,0,True,False,False,False,True,False,6.5641375742000525,78.6888888888889
27,25.85,788.55,0,True,False,True,True,False,False,6.671463162912652,29.205555555555552
7,101.95,700.85,1,True,False,False,False,True,False,6.553719705980335,100.12142857142858
64,68.3,4378.8,0,True,False,True,False,False,True,8.38475834022749,68.41875
70,48.4,3442.8,0,False,False,True,False,False,False,8.144330791852086,49.182857142857145
2,94.0,181.7,1,True,False,False,False,True,False,5.207845463383961,90.85
67,105.05,7171.7,0,True,False,True,False,True,False,8.878037431746998,107.04029850746268
45,89.3,4016.85,1,True,False,False,True,False,False,8.29850221267205,89.26333333333334
24,25.15,553.0,0,True,False,True,True,False,False,6.317164686747284,23.041666666666668
4,19.5,96.85,0,True,False,True,True,False,False,4.583435693842085,24.2125
44,92.95,4122.9,0,True,False,False,False,False,False,8.324554596540237,93.70227272727271
72,20.7,1482.3,0,True,False,True,False,False,True,7.302024614329567,20.5875
1,74.3,74.3,1,True,False,False,True,False,False,4.321480134805848,74.3
66,19.35,1240.8,0,True,False,True,False,False,False,7.124317218930792,18.8
1,44.65,44.65,1,False,False,False,False,False,True,3.8210036070409776,44.65
13,84.05,1095.3,1,True,False,False,False,True,False,6.999696152680494,84.25384615384615
10,80.7,788.8,1,True,False,False,False,False,False,6.671779748852549,78.88
65,104.35,6578.55,0,True,False,False,False,True,False,8.791721632922973,101.20846153846153
1,19.55,19.55,0,True,False,False,False,False,True,3.022860940942244,19.55
38,74.05,2802.3,0,True,True,False,False,True,False,7.938552573621769,73.74473684210527
23,40.1,857.75,0,False,False,True,False,False,True,6.755477843536559,37.29347826086956
10,20.1,184.4,0,True,True,False,False,False,True,5.2225156531317545,18.44
4,101.7,364.55,1,True,False,False,False,True,False,5.901403068739325,91.1375
72,83.55,6093.3,0,True,False,True,True,False,False,8.715109187083549,84.62916666666666
35,56.85,1861.1,0,True,False,False,False,True,False,7.529460162087717,53.17428571428571
1,20.4,20.4,1,True,False,False,False,False,True,3.0633909220278057,20.4
58,19.55,1079.65,0,True,False,True,True,False,False,6.985317990929928,18.614655172413794
70,106.15,7475.1,0,True,True,False,False,True,False,8.919466544622965,106.78714285714287
38,78.95,2862.55,0,True,True,False,True,False,False,7.959817392830412,75.33026315789475
60,49.75,3069.45,0,False,False,False,False,True,False,8.029579409644032,51.1575
26,92.4,2349.8,0,True,False,False,True,False,False,7.762510974738495,90.37692307692308
8,58.2,469.25,0,True,True,False,False,False,False,6.15326446818114,58.65625
41,102.6,4213.35,1,True,True,False,False,True,False,8.346250647393541,102.76463414634148
36,91.95,3301.05,0,True,False,False,True,False,False,8.102298766703406,91.69583333333334
54,65.25,3529.95,0,True,True,False,False,False,False,8.169322235533594,65.36944444444444
71,106.0,7723.7,1,True,False,True,False,False,False,8.952178266060393,108.78450704225352
55,73.1,4144.9,0,True,False,False,False,True,False,8.32987517307146,75.36181818181818
72,59.75,4265.0,0,True,False,True,False,False,False,8.358431899031295,59.236111111111114
3,55.1,154.65,1,True,False,False,False,False,True,5.047609896887617,51.550000000000004
54,59.8,3246.45,0,True,False,True,False,False,False,8.085625351967414,60.11944444444444
72,116.6,8337.45,0,True,False,True,False,False,False,9.02863262676135,115.79791666666668
52,109.3,5731.4,0,True,False,True,False,True,False,8.653889570183916,110.21923076923076
60,101.4,6176.6,0,True,True,False,False,False,False,8.728685125509973,102.94333333333334
39,50.65,1905.4,0,False,False,False,True,False,False,7.552971925784532,48.85641025641026
15,56.15,931.9,0,True,True,False,False,False,True,6.838298013966916,62.126666666666665
69,106.5,7348.8,1,True,False,True,False,False,False,8.902428380952307,106.50434782608696
43,19.2,776.25,0,True,True,False,False,False,True,6.655762048938863,18.052325581395348
63,83.0,5243.05,0,True,True,False,False,False,False,8.564849379544466,83.22301587301588
2,70.1,141.65,0,True,False,False,False,True,False,4.960394077659509,70.825
72,108.3,7679.65,0,True,False,True,False,False,False,8.94645945797701,106.66180555555555
32,91.05,2954.5,1,True,False,False,False,False,False,7.991423120264424,92.328125
40,25.25,1006.9,0,True,False,True,True,False,False,6.9156242373608325,25.1725
58,45.35,2540.1,0,False,True,False,False,True,False,7.840352337130602,43.79482758620689
67,43.9,3097.2,0,False,False,True,False,True,False,8.038576576672263,46.22686567164179
51,77.5,3807.35,1,True,False,False,False,True,False,8.244951303452334,74.65392156862745
31,79.3,2484.0,0,True,True,False,False,False,True,7.818027938530729,80.12903225806451
69,84.9,5785.65,0,True,False,False,True,False,False,8.663308819357752,83.85
32,79.25,2619.15,0,True,True,False,False,True,False,7.870986847024712,81.8484375
21,71.05,1524.85,0,True,False,True,True,False,False,7.330306910813801,72.61190476190475
52,53.75,2790.65,0,True,True,False,False,True,False,7.934388097858083,53.666346153846156
72,24.25,1784.5,0,True,False,True,True,False,False,7.487453767034503,24.78472222222222
72,54.2,3937.45,1,False,False,True,False,True,False,8.27854252387427,54.68680555555555
52,44.25,2276.1,0,False,True,False,False,False,False,7.730657982534619,43.771153846153844
41,50.05,2029.05,0,True,True,False,False,False,False,7.615815702274378,49.4890243902439
41,20.15,802.35,0,True,False,True,False,False,True,6.688790484489344,19.569512195121952
6,69.25,418.4,1,True,False,False,False,False,True,6.03882511846782,69.73333333333333
67,69.35,4653.25,0,True,True,False,True,False,False,8.445536059652007,69.45149253731343
16,19.35,275.9,0,True,False,False,False,False,True,5.623656430176916,17.24375
17,19.15,343.45,0,True,False,True,False,False,True,5.841948942039205,20.20294117647059
35,61.0,2130.45,0,True,False,False,False,False,True,7.664557778271204,60.87
58,20.5,1191.4,0,True,False,True,True,False,False,7.083723361803917,20.54137931034483
1,50.5,50.5,1,True,False,False,False,True,False,3.9415818076696905,50.5
52,50.2,2554.0,0,False,False,True,False,False,True,7.845807502637805,49.11538461538461
70,79.6,5589.45,0,True,False,True,False,False,False,8.628815063803575,79.84928571428571
19,24.9,467.7,0,True,False,True,False,False,False,6.14996290492866,24.61578947368421
1,74.4,74.4,1,True,False,False,False,True,False,4.32280727501391,74.4
35,106.9,3756.45,0,True,False,False,False,True,False,8.2314958148187,107.32714285714285
32,101.35,3334.9,0,True,False,False,False,True,False,8.112497787010163,104.215625
17,55.35,920.5,0,True,False,False,True,False,False,6.826002777109878,54.14705882352941
67,50.55,3431.75,0,True,True,False,True,False,False,8.141116968201862,51.22014925373134
9,19.5,150.35,0,True,False,False,False,False,False,5.019595035467727,16.705555555555556
31,79.45,2587.7,1,True,True,False,False,False,True,7.8589110981823715,83.47419354838709
4,90.65,367.95,0,True,False,False,False,True,False,5.910661133504376,91.9875
58,89.85,5125.75,0,True,True,False,False,False,False,8.542227209135879,88.375
60,79.0,4801.1,0,True,True,False,False,False,True,8.476808601220762,80.01833333333335
58,104.65,6219.6,1,True,True,False,False,True,False,8.735621644103475,107.2344827586207
1,19.55,19.55,0,True,False,False,False,False,True,3.022860940942244,19.55
27,19.9,550.1,0,True,False,True,False,False,True,6.311916280889189,20.374074074074073
66,116.25,7862.25,0,True,True,False,False,True,False,8.969955285966561,119.125
15,87.75,1242.2,0,True,False,False,False,False,False,7.125443979613383,82.81333333333333
47,100.05,4871.05,1,True,False,False,False,True,False,8.491270072062852,103.63936170212766
41,81.3,3190.65,0,True,False,False,True,False,False,8.068293303434988,77.82073170731708
59,44.3,2666.75,0,False,False,False,False,True,False,7.8889906994966745,45.19915254237288
50,70.35,3533.6,0,True,False,True,True,False,False,8.170355417755697,70.672
17,44.45,792.15,0,False,True,False,True,False,False,6.676012358854464,46.59705882352941
6,49.15,295.65,0,True,False,False,False,True,False,5.692552992704652,49.275
51,29.45,1459.35,0,False,False,False,True,False,False,7.286431412000087,28.61470588235294
44,100.55,4398.15,1,True,False,False,False,True,False,8.38916661942616,99.95795454545454
49,85.3,4297.95,0,True,False,False,True,False,False,8.366126085816875,87.71326530612245
2,95.65,167.3,1,True,False,False,False,True,False,5.12574810119676,83.65
59,69.1,4096.9,0,True,True,False,False,False,True,8.31822992635372,69.43898305084745
50,70.35,3454.6,0,True,False,False,False,False,False,8.14775138248473,69.092
59,20.6,1286.0,0,True,False,True,False,False,True,7.160069207596127,21.796610169491526
18,74.15,1387.0,0,True,False,False,False,False,True,7.23561914106675,77.05555555555556
10,75.05,786.3,0,True,False,False,False,True,False,6.668609370190421,78.63
14,44.6,641.25,0,True,True,False,False,True,False,6.464977635989993,45.80357142857143
35,21.45,705.45,0,True,False,True,False,False,False,6.560252428211817,20.155714285714286
8,43.45,345.5,0,True,True,False,False,False,True,5.847882818629958,43.1875
18,20.05,345.9,0,True,True,False,False,False,False,5.849036553975704,19.216666666666665
60,94.15,5811.8,0,True,True,False,False,False,False,8.667817661466938,96.86333333333333
1,94.4,94.4,1,True,False,False,False,True,False,4.558078578454241,94.4
6,19.55,124.45,0,True,False,True,False,False,True,4.8319072728124315,20.741666666666667
19,75.9,1375.6,0,True,False,False,False,False,True,7.227371969964263,72.39999999999999
53,64.15,3491.55,0,True,True,False,False,False,False,8.158387407420907,65.87830188679246
72,109.55,7920.7,0,True,False,True,False,False,False,8.977361108239862,110.00972222222222
60,110.8,6640.7,0,True,False,True,True,False,False,8.80112323379829,110.67833333333333
1,55.0,55.0,1,True,False,False,True,False,False,4.02535169073515,55.0
13,53.45,718.1,0,True,False,False,False,False,True,6.578000430108449,55.23846153846154
5,69.95,320.4,0,True,False,False,True,False,False,5.772686453303412,64.08
1,101.45,101.45,1,True,False,False,False,True,False,4.629374874684909,101.45
13,97.0,1334.45,0,True,False,False,False,True,False,7.19702359268779,102.65
37,90.6,3358.65,0,True,True,False,False,False,False,8.119592080864859,90.77432432432433
64,73.55,4764.0,0,True,False,False,False,False,True,8.469052816088302,74.4375
5,67.95,350.3,1,True,False,False,False,False,False,5.861640559271781,70.06
61,94.35,5703.0,0,True,False,True,False,False,False,8.648922962094131,93.49180327868852
1,69.5,69.5,1,True,False,False,False,True,False,4.255612709818223,69.5
1,18.85,18.85,1,True,False,False,False,False,True,2.9882040071331994,18.85
26,19.4,525.55,0,True,True,False,False,False,True,6.266346293826606,20.213461538461537
1,69.2,69.2,1,True,False,False,False,True,False,4.251348311031766,69.2
24,19.75,483.15,0,True,False,True,False,False,True,6.18239477605754,20.131249999999998
17,54.6,934.8,0,False,True,False,False,True,False,6.8414017784321155,54.98823529411764
26,29.8,786.5,0,False,False,False,False,False,True,6.668863370699788,30.25
1,69.65,69.65,1,True,False,False,False,True,False,4.257738109130536,69.65
40,101.85,4086.3,1,True,False,False,False,True,False,8.315639884344804,102.1575
52,103.05,5364.8,0,True,False,False,False,True,False,8.58780075858019,103.16923076923078
1,82.3,82.3,1,True,False,False,False,True,False,4.422448549172797,82.3
1,20.3,20.3,0,True,False,False,False,False,True,3.0587070727153796,20.3
21,35.1,770.4,0,False,False,True,False,False,True,6.648207045774128,36.68571428571428
67,105.7,6816.95,0,True,True,False,False,False,False,8.827314119142065,101.7455223880597
44,56.25,2419.55,0,True,False,False,False,False,False,7.791750066055471,54.98977272727273
70,60.35,4138.7,0,False,True,False,False,True,False,8.328378600425618,59.12428571428571
3,79.25,267.6,1,True,False,False,False,True,False,5.593223284089137,89.2
56,59.8,3457.45,0,True,False,True,False,False,False,8.148575790801537,61.740178571428565
13,84.6,1115.2,1,True,False,False,False,True,False,7.017685338354333,85.78461538461539
58,93.4,5435.6,1,True,False,False,False,False,False,8.60090914445607,93.71724137931035
42,94.2,4186.3,1,True,False,False,False,True,False,8.33981141379869,99.67380952380952
1,25.05,25.05,1,False,False,False,False,True,False,3.260017768199376,25.05
46,99.65,4630.2,0,True,False,True,False,False,True,8.440571292764794,100.65652173913043
63,50.65,3221.25,0,True,False,True,False,False,False,8.077835152284889,51.13095238095238
11,60.9,688.5,0,True,False,False,False,True,False,6.5359666972333565,62.59090909090909
15,59.65,867.1,0,True,False,False,False,False,False,6.766306915397762,57.806666666666665
72,64.7,4746.05,0,False,False,True,False,True,False,8.465278651464038,65.91736111111112
29,25.1,712.85,1,False,False,False,True,False,False,6.5706728562352295,24.58103448275862
1,48.95,48.95,1,True,False,False,False,True,False,3.9110225050945626,48.95
6,54.85,355.1,0,True,False,False,False,True,False,5.875211590283732,59.18333333333334
1,45.3,45.3,1,True,False,False,False,True,False,3.835141961092188,45.3
63,91.35,5764.7,0,True,True,False,False,True,False,8.659681847708468,91.5031746031746
2,85.85,167.3,1,True,False,False,False,True,False,5.12574810119676,83.65
18,25.1,428.45,0,True,False,True,False,False,True,6.062505320212233,23.802777777777777
43,34.0,1505.35,0,False,False,False,False,False,False,7.317444785076738,35.00813953488372
15,45.9,693.45,0,False,True,False,False,False,True,6.543120165362228,46.230000000000004
10,95.2,930.4,1,True,False,False,False,True,False,6.836688830548277,93.03999999999999
55,20.5,1177.95,0,True,False,True,False,False,True,7.072379490817057,21.417272727272728
49,100.6,5069.65,1,True,True,False,False,False,False,8.531224293495859,103.46224489795918
6,55.3,324.25,1,True,False,False,False,False,True,5.784594117392615,54.041666666666664
70,20.35,1458.1,0,True,False,True,True,False,False,7.285575086269977,20.83
2,74.85,156.4,1,True,False,False,False,False,True,5.058790335983303,78.2
63,36.1,2298.9,0,False,True,False,False,False,False,7.740620922711164,36.490476190476194
25,65.8,1679.65,0,True,False,False,False,False,False,7.426935902330863,67.186
18,20.35,369.6,0,True,True,False,False,False,False,5.915123313851259,20.533333333333335
28,105.8,2998.0,0,True,False,False,False,True,False,8.00603417874901,107.07142857142857
53,96.75,5206.55,0,True,True,False,False,False,True,8.557864774625278,98.23679245283019
35,102.35,3626.1,1,True,True,False,False,False,False,8.196188709898143,103.60285714285715
1,24.4,24.4,0,False,False,False,False,False,True,3.2347491740244907,24.4
70,115.65,7968.85,1,True,True,False,True,False,False,8.983420951029988,113.84071428571428
2,79.85,152.45,1,True,False,False,False,True,False,5.033374781065745,76.225
26,73.05,1959.5,0,True,False,False,False,True,False,7.580954821732386,75.36538461538461
34,64.35,2053.05,0,True,True,False,False,True,False,7.6275687329380855,60.38382352941177
19,20.5,398.55,0,True,False,True,False,False,True,5.990338913820472,20.976315789473684
15,76.0,1130.85,1,True,False,False,False,False,True,7.031608741149134,75.39
62,54.75,3425.35,0,True,True,False,True,False,False,8.139250833619391,55.247580645161285
42,104.75,4323.45,1,True,False,False,False,False,False,8.372040243649433,102.93928571428572
9,74.65,703.55,1,True,False,False,False,True,False,6.557559301141113,78.17222222222222
24,51.15,1275.7,0,True,False,False,False,True,False,7.152033902826306,53.15416666666667
68,41.95,2965.75,0,False,False,True,False,True,False,7.9952223565452485,43.6139705882353
31,54.35,1647.0,0,True,False,False,False,False,True,7.4073177104694174,53.12903225806452
1,56.25,56.25,1,True,False,False,False,True,False,4.047427642434349,56.25
21,106.1,2249.95,1,True,False,False,False,True,False,7.719107628309968,107.14047619047618
63,96.0,6109.75,0,True,True,False,False,True,False,8.717804794223362,96.98015873015873
2,79.75,159.4,1,True,False,False,False,False,False,5.077670695432414,79.7
61,61.45,3751.15,0,False,False,True,False,False,False,8.230084288005028,61.49426229508197
1,68.65,68.65,1,True,False,False,False,True,False,4.243482700225814,68.65
18,19.65,411.25,0,True,True,False,False,False,True,6.021629961439708,22.84722222222222
6,19.0,105.5,0,True,True,False,True,False,False,4.66814498514948,17.583333333333332
33,100.0,3320.6,0,True,False,False,False,True,False,8.108201873531515,100.62424242424242
16,20.25,327.45,1,True,False,False,False,False,False,5.794384619338482,20.465625
56,98.7,5669.5,0,True,False,False,False,True,False,8.643032576255385,101.24107142857143
23,19.8,465.45,0,True,True,False,False,False,True,6.14515083340697,20.23695652173913
9,73.8,704.3,0,True,False,False,False,True,False,6.558623244214133,78.25555555555555
14,100.2,1369.8,1,True,False,False,False,True,False,7.223149790000454,97.84285714285714
15,74.9,1107.25,1,True,False,False,False,False,False,7.010537473625163,73.81666666666666
5,20.05,95.55,0,True,False,False,True,False,False,4.570061008874523,19.11
61,106.2,6375.2,0,True,False,False,False,True,False,8.760327587606705,104.51147540983607
70,116.55,8152.3,0,True,False,True,True,False,False,9.006178032257257,116.46142857142857
15,99.7,1566.75,0,True,False,False,False,True,False,7.35739674942313,104.45
8,19.7,130.25,0,True,False,True,False,False,True,4.877103901471733,16.28125
8,19.5,162.15,0,True,False,True,False,False,True,5.094670023039329,20.26875
4,29.15,110.05,0,False,False,False,False,False,True,4.709980550340436,27.5125
34,55.0,1885.15,0,True,True,False,False,False,True,7.542292993434819,55.44558823529412
68,90.8,6302.85,0,True,False,True,True,False,False,8.74891583683838,92.68897058823529
45,51.0,2264.5,0,False,True,False,False,False,False,7.725550764107193,50.32222222222222
9,90.1,816.8,0,True,False,False,False,True,False,6.706617807930542,90.75555555555555
22,59.05,1253.5,0,True,False,False,False,False,True,7.134492365806477,56.97727272727273
2,20.3,41.2,0,True,False,False,False,False,True,3.742420221041966,20.6
70,72.95,5265.55,0,True,False,True,False,False,False,8.569130778202858,75.22214285714286
10,73.55,693.3,0,True,True,False,True,False,False,6.542904143759228,69.33
72,84.3,5997.1,0,True,False,True,True,False,False,8.69919803139405,83.29305555555555
49,78.0,3824.2,0,True,True,False,True,False,False,8.249366032475388,78.04489795918367
54,72.1,3886.05,0,True,True,False,False,False,True,8.26540579416028,71.96388888888889
71,106.75,7283.25,0,True,False,True,True,False,False,8.893469762059727,102.58098591549296
22,19.25,412.55,0,True,True,False,False,False,True,6.024778426137916,18.75227272727273
50,20.55,1070.25,0,True,False,True,True,False,False,6.97658146991199,21.405
43,20.0,817.95,0,True,True,False,False,False,True,6.708023031928389,19.022093023255817
45,24.65,1171.3,0,True,False,True,True,False,False,7.066722910077782,26.028888888888886
64,103.5,6548.65,0,True,False,False,False,False,False,8.787166892087088,102.32265625
23,23.85,625.65,0,True,False,True,False,False,True,6.440388171057531,27.202173913043477
68,25.8,1911.5,0,True,False,True,True,False,False,7.556166565700691,28.110294117647058
1,70.85,70.85,1,True,False,False,False,True,False,4.274580612525034,70.85
2,69.8,134.7,1,True,False,False,True,False,False,4.9104465668408235,67.35
26,59.45,1507.0,0,True,True,False,True,False,False,7.318539548567902,57.96153846153846
55,54.55,2978.3,1,False,False,False,False,False,False,7.999443652577423,54.150909090909096
14,20.05,299.3,0,True,False,False,False,True,False,5.7047819749892845,21.37857142857143
71,82.55,5832.65,0,True,False,True,False,True,False,8.671398155484365,82.14999999999999
64,81.25,5567.55,0,True,True,False,False,True,False,8.62488997587159,86.99296875
7,70.75,450.8,1,True,False,False,True,False,False,6.113239604033903,64.4
57,74.3,4166.35,0,True,False,True,True,False,False,8.335035621175752,73.09385964912282
13,94.1,1215.6,1,True,False,False,False,True,False,7.103815361886605,93.5076923076923
3,29.7,91.7,1,False,False,False,True,False,False,4.529368472571809,30.566666666666666
72,109.7,7898.45,0,True,False,True,True,False,False,8.974548415778346,109.70069444444444
40,96.35,3915.4,0,True,False,False,True,False,False,8.272928143479916,97.885
14,66.6,979.5,0,True,False,False,True,False,False,6.888062645636401,69.96428571428571
2,44.5,90.05,0,True,False,False,False,True,False,4.511408806173617,45.025
66,110.9,7432.05,1,True,True,False,True,False,False,8.913691551461717,112.60681818181818
38,105.0,4026.4,1,True,False,False,False,True,False,8.300876285444305,105.9578947368421
1,25.3,25.3,1,False,False,False,False,True,False,3.269568939183719,25.3
22,55.15,1193.05,1,True,True,False,True,False,False,7.085106169122671,54.22954545454545
1,20.1,20.1,1,True,False,False,False,False,True,3.0492730404820207,20.1
5,80.1,398.55,0,True,False,False,False,False,True,5.990338913820472,79.71000000000001
29,69.05,1958.45,0,True,True,False,False,False,False,7.580419100600682,67.53275862068966
1,69.9,69.9,1,True,False,False,False,False,True,4.2612704335380815,69.9
3,20.4,63.15,0,True,False,False,False,False,True,4.161224091061645,21.05
71,19.7,1301.1,0,True,False,True,True,False,False,7.171733624734682,18.325352112676054
9,50.1,484.05,0,True,False,False,False,True,False,6.184251978407293,53.78333333333333
43,101.4,4528.0,1,True,False,False,False,True,False,8.418256443556213,105.30232558139535
48,83.45,3887.85,0,True,True,False,True,False,False,8.265868763085331,80.996875
26,86.65,2208.75,0,True,False,False,True,False,False,7.700634665941057,84.95192307692308
9,20.15,238.15,0,True,False,False,False,False,False,5.477090970126306,26.461111111111112
1,80.8,80.8,1,True,False,False,False,True,False,4.404277243608702,80.8
46,19.4,958.15,0,True,False,True,True,False,False,6.866047475582347,20.829347826086956
2,62.05,118.3,1,True,False,False,False,False,False,4.78164132910387,59.15
1,76.45,76.45,1,True,False,False,False,True,False,4.349632566862877,76.45
64,60.05,3845.45,0,False,False,True,False,False,False,8.2549059239844,60.08515625
12,91.3,1094.5,1,True,False,False,False,True,False,6.998966159035521,91.20833333333333
6,95.75,573.75,1,True,False,False,False,True,False,6.353935163643291,95.625
59,20.35,1267.0,0,True,True,False,False,False,True,7.145196134997171,21.47457627118644
7,94.05,633.45,0,True,True,False,False,False,True,6.452758481842924,90.49285714285715
72,84.1,6129.65,0,True,False,True,True,False,False,8.72105605919792,85.13402777777777
16,78.75,1218.25,0,True,False,False,False,True,False,7.105991194590162,76.140625
25,55.55,1405.3,0,True,False,False,True,False,False,7.248717420876202,56.211999999999996
34,62.65,2274.9,1,True,False,False,False,True,False,7.7301308575498675,66.90882352941176
1,74.5,74.5,1,True,False,False,False,True,False,4.324132656254979,74.5
10,102.1,1068.85,1,True,False,False,True,False,False,6.97527373071296,106.88499999999999
24,20.1,533.9,0,True,True,False,False,False,True,6.282079813537204,22.245833333333334
10,70.3,676.15,0,True,True,False,False,True,False,6.51789281410138,67.615
